,val_loss,val_acc,loss,acc
0,0.19339742019384948,0.9352773826458037,0.5163989026211881,0.8664011029823097
1,0.1932302861645128,0.951280227596017,0.15450967722849915,0.9587865786985652
2,0.08330460065077863,0.9719061166429588,0.09633196846406347,0.9676727439956495
3,0.2628057867150844,0.9214082503556188,0.3724370976943955,0.9191052551033561
4,0.11853110237860567,0.9601706970128022,0.13154664237331298,0.9590929983146929
5,0.10080118202037847,0.9619487908961594,0.07778906345970145,0.9747203920799649
6,0.10825329998213637,0.9708392603129445,0.06713901373942231,0.9762524895213621
7,0.050359377655707714,0.9839971550497866,0.030592134012227132,0.988202849701241
8,0.06344899022266917,0.9815078236130867,0.02346500269389452,0.9906542054704964
9,0.09552169339527268,0.9711948790896159,0.3271965804697167,0.94040140941093
