,val_loss,val_acc,loss,acc
0,0.0497134238875479,0.9839971550497866,0.22459612386331124,0.942699555700874
1,0.053906130034266496,0.9854196301564723,0.039270402434131754,0.9883560593084005
2,0.042794469721342245,0.9886201991465149,0.02419173168211802,0.9927991420254328
3,0.04670532489278633,0.9850640113798008,0.012779725256241985,0.9958633369082274
4,0.17659866290830112,0.9434566145092461,0.018657747921167176,0.9941780297226903
5,0.09705670503738822,0.9747510668563301,0.017789846634478294,0.9954037076758082
6,0.11850489702950133,0.9704836415362731,0.009331270936854846,0.9975486440937643
7,0.12347525436570038,0.9743954480796586,0.0038176999648437088,0.9992339512793014
8,0.05767470081201226,0.9886201991465149,0.012032643162826042,0.9970890148613452
9,0.0731371735604128,0.9779516358463727,0.007034681938246953,0.9987743220468822
