,val_loss,val_acc,loss,acc
0,0.10026387277300863,0.9697724039829303,0.4715734670089647,0.8811092384197234
1,0.10622616665806621,0.9683499288762447,0.1057931455424401,0.9643021296245755
2,0.0699835069554069,0.9779516358463727,0.09545883822639879,0.9731882946385675
3,0.07570758866489889,0.9786628733997155,0.03701961688424252,0.9860579131463046
4,0.07173809202447243,0.9829302987197724,0.08168642362969085,0.9767121188907615
5,0.25150767693756415,0.9697724039829303,0.12075820168240585,0.9836065573770492
6,0.06950091442348173,0.9829302987197724,0.04511269242533639,0.98866247879668
7,0.11260516924138445,0.9743954480796586,0.022777427168943733,0.9906542056074766
8,0.06830464891375625,0.982574679943101,0.030853599508592698,0.990500995863337
9,0.06504070897753507,0.9847083926031295,0.012436751805836544,0.9955569174199479
