,val_loss,val_acc,loss,acc
0,0.11762756964358836,0.9587482219061166,0.48212653984104087,0.8801899799548851
1,0.09649408422791347,0.9694167852062588,0.11269642425219023,0.964608549121987
2,0.07302152864129022,0.9797297297297297,0.0720929142836416,0.9736479238801188
3,0.05177074338587399,0.9829302987197724,0.05328443882311562,0.980389152750115
4,0.08117720576786154,0.9743954480796586,0.04761979890071686,0.9828405085193703
5,0.07679389075262001,0.9733285917496444,0.03209114576870116,0.9883560594453807
6,0.06610597234144384,0.982574679943101,0.025422036385866615,0.9901945762380773
7,0.045041818848366444,0.9857752489331437,0.02379273095064699,0.9914202543281753
8,0.06592337249239748,0.9839971550497866,0.02408573120256034,0.9924927224001732
9,0.0775725947408703,0.9839971550497866,0.02031156919104278,0.9929523517695725
