,val_loss,val_acc,loss,acc
0,0.046711389040379026,0.9818634423897582,0.25357119823526747,0.9377968437696865
1,0.03882067000924293,0.9893314366998578,0.04054806961061415,0.9874368008435622
2,0.027104954028871576,0.9900426742532006,0.018270250916240162,0.993871610234411
3,0.03612284089483246,0.9918207681365576,0.010243877804331152,0.9978550635820438
4,0.04789328875075539,0.9882645803698435,0.010624478097286767,0.9967825953730657
5,0.05653068450725564,0.9896870554765291,0.029578906515910275,0.9906542054796285
6,0.08398760134529053,0.9864864864864865,0.005859958390637939,0.998314692814463
7,0.06086252469401756,0.9857752489331437,0.005361779823603763,0.9978550634450636
8,0.049934408692119035,0.9864864864864865,0.007533230096166256,0.9978550634450636
9,0.043320890909185866,0.9900426742532006,0.01009914867331803,0.9970890148613452
