,val_loss,val_acc,loss,acc
0,0.15314544708325428,0.9502133712660028,0.5140457896278009,0.8683928296561261
1,0.10602442660514282,0.9683499288762447,0.1114843601016469,0.9632296612786173
2,0.09416765628774994,0.9701280227596017,0.08797661387504987,0.9711965679647511
3,0.1368402937363884,0.9551920341394026,0.0615962708372964,0.979776313782688
4,0.07041144663535186,0.9761735419630156,0.07742941938306776,0.9802359430059752
5,0.06571469687008737,0.9818634423897582,0.05221431556299067,0.9866707522598437
6,0.09181505299747603,0.9758179231863442,0.033846196388900796,0.9891221081843434
7,0.07578486333554542,0.9818634423897582,0.022846758204316395,0.9901945763750575
8,0.07120278169686445,0.9854196301564723,0.017545997999287386,0.9941780297226903
9,0.09119192784770207,0.9804409672830725,0.013312524639652597,0.9952504977946882
